County,Year,Quarter,Medication_Assisted_Treatment,Beneficiaries,Status,Annotation,Annotation_Description,,
Nevada,2014,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
Nevada,2014,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
Nevada,2015,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
Nevada,2015,Q2,Naltrexone,16,F,,,,
Nevada,2015,Q3,Naltrexone,18,F,,,,
Nevada,2015,Q4,Naltrexone,11,F,,,,
Nevada,2016,Q1,Naltrexone,16,F,,,,
Nevada,2016,Q2,Naltrexone,17,F,,,,
Nevada,2016,Q3,Naltrexone,17,F,,,,
Nevada,2016,Q4,Naltrexone,14,F,,,,
Nevada,2017,Q1,Naltrexone,23,F,,,,
Nevada,2017,Q2,Naltrexone,26,F,,,,
Nevada,2017,Q3,Naltrexone,26,F,,,,
Nevada,2017,Q4,Naltrexone,21,F,,,,
Nevada,2018,Q1,Naltrexone,23,F,,,,
Nevada,2018,Q2,Naltrexone,27,F,,,,
Nevada,2018,Q3,Naltrexone,27,F,,,,
Nevada,2018,Q4,Naltrexone,32,F,,,,
Nevada,2019,Q1,Naltrexone,38,F,,,,
Nevada,2019,Q2,Naltrexone,32,F,,,,
Nevada,2019,Q3,Naltrexone,32,F,,,,
Nevada,2019,Q4,Naltrexone,36,F,,,,
Nevada,2020,Q1,Naltrexone,45,P,,,,
Orange,2010,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
Orange,2010,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
Orange,2010,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
Orange,2010,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
Orange,2011,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
Orange,2011,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
Orange,2011,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
Orange,2011,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
Orange,2012,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
Orange,2012,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
Orange,2012,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
Orange,2012,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
Orange,2013,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
Orange,2013,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
Orange,2013,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
Orange,2013,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
Orange,2014,Q1,Naltrexone,13,F,,,,
Orange,2014,Q2,Naltrexone,22,F,,,,
Orange,2014,Q3,Naltrexone,36,F,,,,
Orange,2014,Q4,Naltrexone,48,F,,,,
Orange,2015,Q1,Naltrexone,69,F,,,,
Orange,2015,Q2,Naltrexone,69,F,,,,
Orange,2015,Q3,Naltrexone,67,F,,,,
Orange,2015,Q4,Naltrexone,96,F,,,,
Orange,2016,Q1,Naltrexone,86,F,,,,
Orange,2016,Q2,Naltrexone,112,F,,,,
Orange,2016,Q3,Naltrexone,128,F,,,,
Orange,2016,Q4,Naltrexone,135,F,,,,
Orange,2017,Q1,Naltrexone,172,F,,,,
Orange,2017,Q2,Naltrexone,192,F,,,,
Orange,2017,Q3,Naltrexone,188,F,,,,
Orange,2017,Q4,Naltrexone,208,F,,,,
Orange,2018,Q1,Naltrexone,217,F,,,,
Orange,2018,Q2,Naltrexone,258,F,,,,
Orange,2018,Q3,Naltrexone,251,F,,,,
Orange,2018,Q4,Naltrexone,240,F,,,,
Orange,2019,Q1,Naltrexone,250,F,,,,
Orange,2019,Q2,Naltrexone,271,F,,,,
Orange,2019,Q3,Naltrexone,302,F,,,,
Orange,2019,Q4,Naltrexone,319,F,,,,
Orange,2020,Q1,Naltrexone,316,P,,,,
Placer,2010,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
Placer,2010,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
Placer,2010,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
Placer,2010,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
Placer,2011,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
Placer,2011,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
Placer,2011,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
Placer,2011,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
Placer,2012,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
Placer,2012,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
Placer,2012,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
Placer,2012,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
Placer,2013,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
Placer,2013,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
Placer,2013,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
Placer,2013,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
Placer,2014,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
Placer,2014,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
Placer,2014,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
Placer,2014,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
Placer,2015,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
Placer,2015,Q2,Naltrexone,14,F,,,,
Placer,2015,Q3,Naltrexone,16,F,,,,
Placer,2015,Q4,Naltrexone,14,F,,,,
Placer,2016,Q1,Naltrexone,24,F,,,,
Placer,2016,Q2,Naltrexone,27,F,,,,
Placer,2016,Q3,Naltrexone,19,F,,,,
Placer,2016,Q4,Naltrexone,27,F,,,,
Placer,2017,Q1,Naltrexone,19,F,,,,
Placer,2017,Q2,Naltrexone,27,F,,,,
Placer,2017,Q3,Naltrexone,30,F,,,,
Placer,2017,Q4,Naltrexone,34,F,,,,
Placer,2018,Q1,Naltrexone,58,F,,,,
Placer,2018,Q2,Naltrexone,52,F,,,,
Placer,2018,Q3,Naltrexone,67,F,,,,
Placer,2018,Q4,Naltrexone,55,F,,,,
Placer,2019,Q1,Naltrexone,65,F,,,,
Placer,2019,Q2,Naltrexone,64,F,,,,
Placer,2019,Q3,Naltrexone,53,F,,,,
Placer,2019,Q4,Naltrexone,61,F,,,,
Placer,2020,Q1,Naltrexone,86,P,,,,
Plumas / Sierra,2010,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2010,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2010,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2010,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2011,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2011,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2011,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2012,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2012,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2012,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2013,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2013,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2013,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2013,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2014,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2014,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2014,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2014,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2015,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2015,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2015,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2015,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2016,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2016,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2016,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2016,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2017,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2017,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2017,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2017,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2018,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2018,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2018,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2018,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2019,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2019,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2019,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2019,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
Plumas / Sierra,2020,Q1,Naltrexone,13,P,,,,
Riverside,2010,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
Riverside,2010,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
Riverside,2010,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
Riverside,2010,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
Riverside,2011,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
Riverside,2011,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
Riverside,2011,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
Riverside,2011,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
Riverside,2012,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
Riverside,2012,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
Riverside,2012,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
Riverside,2012,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
Riverside,2013,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
Riverside,2013,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
Riverside,2013,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
Riverside,2013,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
Riverside,2014,Q1,Naltrexone,18,F,,,,
Riverside,2014,Q2,Naltrexone,29,F,,,,
Riverside,2014,Q3,Naltrexone,40,F,,,,
Riverside,2014,Q4,Naltrexone,41,F,,,,
Riverside,2015,Q1,Naltrexone,47,F,,,,
Riverside,2015,Q2,Naltrexone,53,F,,,,
Riverside,2015,Q3,Naltrexone,56,F,,,,
Riverside,2015,Q4,Naltrexone,67,F,,,,
Riverside,2016,Q1,Naltrexone,60,F,,,,
Riverside,2016,Q2,Naltrexone,54,F,,,,
Riverside,2016,Q3,Naltrexone,64,F,,,,
Riverside,2016,Q4,Naltrexone,80,F,,,,
Riverside,2017,Q1,Naltrexone,117,F,,,,
Riverside,2017,Q2,Naltrexone,140,F,,,,
Riverside,2017,Q3,Naltrexone,176,F,,,,
Riverside,2017,Q4,Naltrexone,172,F,,,,
Riverside,2018,Q1,Naltrexone,185,F,,,,
Riverside,2018,Q2,Naltrexone,222,F,,,,
Riverside,2018,Q3,Naltrexone,247,F,,,,
Riverside,2018,Q4,Naltrexone,259,F,,,,
Riverside,2019,Q1,Naltrexone,301,F,,,,
Riverside,2019,Q2,Naltrexone,339,F,,,,
Riverside,2019,Q3,Naltrexone,381,F,,,,
Riverside,2019,Q4,Naltrexone,372,F,,,,
Riverside,2020,Q1,Naltrexone,400,P,,,,
Sacramento,2010,Q1,Naltrexone,11,F,,,,
Sacramento,2010,Q2,Naltrexone,12,F,,,,
Sacramento,2010,Q3,Naltrexone,14,F,,,,
Sacramento,2010,Q4,Naltrexone,13,F,,,,
Sacramento,2011,Q1,Naltrexone,11,F,,,,
Sacramento,2011,Q2,Naltrexone,14,F,,,,
Sacramento,2011,Q3,Naltrexone,11,F,,,,
Sacramento,2011,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
Sacramento,2012,Q1,Naltrexone,13,F,,,,
Sacramento,2012,Q2,Naltrexone,11,F,,,,
Sacramento,2012,Q3,Naltrexone,11,F,,,,
Sacramento,2012,Q4,Naltrexone,13,F,,,,
Sacramento,2013,Q1,Naltrexone,12,F,,,,
Sacramento,2013,Q2,Naltrexone,13,F,,,,
Sacramento,2013,Q3,Naltrexone,13,F,,,,
Sacramento,2013,Q4,Naltrexone,17,F,,,,
Sacramento,2014,Q1,Naltrexone,21,F,,,,
Sacramento,2014,Q2,Naltrexone,34,F,,,,
Sacramento,2014,Q3,Naltrexone,34,F,,,,
Sacramento,2014,Q4,Naltrexone,37,F,,,,
Sacramento,2015,Q1,Naltrexone,44,F,,,,
Sacramento,2015,Q2,Naltrexone,48,F,,,,
Sacramento,2015,Q3,Naltrexone,50,F,,,,
Sacramento,2015,Q4,Naltrexone,56,F,,,,
Sacramento,2016,Q1,Naltrexone,72,F,,,,
Sacramento,2016,Q2,Naltrexone,80,F,,,,
Sacramento,2016,Q3,Naltrexone,87,F,,,,
Sacramento,2016,Q4,Naltrexone,89,F,,,,
Sacramento,2017,Q1,Naltrexone,108,F,,,,
Sacramento,2017,Q2,Naltrexone,118,F,,,,
Sacramento,2017,Q3,Naltrexone,119,F,,,,
Sacramento,2017,Q4,Naltrexone,120,F,,,,
Sacramento,2018,Q1,Naltrexone,145,F,,,,
Sacramento,2018,Q2,Naltrexone,177,F,,,,
Sacramento,2018,Q3,Naltrexone,183,F,,,,
Sacramento,2018,Q4,Naltrexone,175,F,,,,
Sacramento,2019,Q1,Naltrexone,199,F,,,,
Sacramento,2019,Q2,Naltrexone,233,F,,,,
Sacramento,2019,Q3,Naltrexone,234,F,,,,
Sacramento,2019,Q4,Naltrexone,246,F,,,,
Sacramento,2020,Q1,Naltrexone,269,P,,,,
San Benito,2014,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
San Benito,2016,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
San Benito,2016,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
San Benito,2017,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
San Benito,2017,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
San Benito,2017,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
San Benito,2018,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
San Benito,2018,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
San Benito,2018,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
San Benito,2018,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
San Benito,2019,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
San Benito,2019,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
San Benito,2019,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
San Benito,2019,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
San Benito,2020,Q1,Naltrexone,,P,1,cell suppressed for small numbers,,
San Bernardino,2010,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
San Bernardino,2010,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
San Bernardino,2010,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
San Bernardino,2011,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
San Bernardino,2011,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
San Bernardino,2011,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
San Bernardino,2011,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
San Bernardino,2012,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
San Bernardino,2012,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
San Bernardino,2012,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
San Bernardino,2012,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
San Bernardino,2013,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
San Bernardino,2013,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
San Bernardino,2013,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
San Bernardino,2013,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
San Bernardino,2014,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
San Bernardino,2014,Q2,Naltrexone,16,F,,,,
San Bernardino,2014,Q3,Naltrexone,25,F,,,,
San Bernardino,2014,Q4,Naltrexone,34,F,,,,
San Bernardino,2015,Q1,Naltrexone,33,F,,,,
San Bernardino,2015,Q2,Naltrexone,53,F,,,,
San Bernardino,2015,Q3,Naltrexone,56,F,,,,
San Bernardino,2015,Q4,Naltrexone,60,F,,,,
San Bernardino,2016,Q1,Naltrexone,55,F,,,,
San Bernardino,2016,Q2,Naltrexone,54,F,,,,
San Bernardino,2016,Q3,Naltrexone,53,F,,,,
San Bernardino,2016,Q4,Naltrexone,76,F,,,,
San Bernardino,2017,Q1,Naltrexone,85,F,,,,
San Bernardino,2017,Q2,Naltrexone,92,F,,,,
San Bernardino,2017,Q3,Naltrexone,133,F,,,,
San Bernardino,2017,Q4,Naltrexone,157,F,,,,
San Bernardino,2018,Q1,Naltrexone,168,F,,,,
San Bernardino,2018,Q2,Naltrexone,252,F,,,,
San Bernardino,2018,Q3,Naltrexone,235,F,,,,
San Bernardino,2018,Q4,Naltrexone,220,F,,,,
San Bernardino,2019,Q1,Naltrexone,248,F,,,,
San Bernardino,2019,Q2,Naltrexone,319,F,,,,
San Bernardino,2019,Q3,Naltrexone,306,F,,,,
San Bernardino,2019,Q4,Naltrexone,338,F,,,,
San Bernardino,2020,Q1,Naltrexone,371,P,,,,
San Diego,2010,Q1,Naltrexone,34,F,,,,
San Diego,2010,Q2,Naltrexone,34,F,,,,
San Diego,2010,Q3,Naltrexone,37,F,,,,
San Diego,2010,Q4,Naltrexone,37,F,,,,
San Diego,2011,Q1,Naltrexone,42,F,,,,
San Diego,2011,Q2,Naltrexone,40,F,,,,
San Diego,2011,Q3,Naltrexone,38,F,,,,
San Diego,2011,Q4,Naltrexone,36,F,,,,
San Diego,2012,Q1,Naltrexone,35,F,,,,
San Diego,2012,Q2,Naltrexone,36,F,,,,
San Diego,2012,Q3,Naltrexone,36,F,,,,
San Diego,2012,Q4,Naltrexone,52,F,,,,
San Diego,2013,Q1,Naltrexone,33,F,,,,
San Diego,2013,Q2,Naltrexone,35,F,,,,
San Diego,2013,Q3,Naltrexone,32,F,,,,
San Diego,2013,Q4,Naltrexone,29,F,,,,
San Diego,2014,Q1,Naltrexone,52,F,,,,
San Diego,2014,Q2,Naltrexone,67,F,,,,
San Diego,2014,Q3,Naltrexone,91,F,,,,
San Diego,2014,Q4,Naltrexone,125,F,,,,
San Diego,2015,Q1,Naltrexone,128,F,,,,
San Diego,2015,Q2,Naltrexone,154,F,,,,
San Diego,2015,Q3,Naltrexone,176,F,,,,
San Diego,2015,Q4,Naltrexone,188,F,,,,
San Diego,2016,Q1,Naltrexone,247,F,,,,
San Diego,2016,Q2,Naltrexone,246,F,,,,
San Diego,2016,Q3,Naltrexone,263,F,,,,
San Diego,2016,Q4,Naltrexone,292,F,,,,
San Diego,2017,Q1,Naltrexone,336,F,,,,
San Diego,2017,Q2,Naltrexone,403,F,,,,
San Diego,2017,Q3,Naltrexone,391,F,,,,
San Diego,2017,Q4,Naltrexone,400,F,,,,
San Diego,2018,Q1,Naltrexone,423,F,,,,
San Diego,2018,Q2,Naltrexone,499,F,,,,
San Diego,2018,Q3,Naltrexone,539,F,,,,
San Diego,2018,Q4,Naltrexone,558,F,,,,
San Diego,2019,Q1,Naltrexone,639,F,,,,
San Diego,2019,Q2,Naltrexone,686,F,,,,
San Diego,2019,Q3,Naltrexone,748,F,,,,
San Diego,2019,Q4,Naltrexone,769,F,,,,
San Diego,2020,Q1,Naltrexone,820,P,,,,
San Francisco,2010,Q1,Naltrexone,17,F,,,,
San Francisco,2010,Q2,Naltrexone,16,F,,,,
San Francisco,2010,Q3,Naltrexone,18,F,,,,
San Francisco,2010,Q4,Naltrexone,18,F,,,,
San Francisco,2011,Q1,Naltrexone,15,F,,,,
San Francisco,2011,Q2,Naltrexone,20,F,,,,
San Francisco,2011,Q3,Naltrexone,18,F,,,,
San Francisco,2011,Q4,Naltrexone,14,F,,,,
San Francisco,2012,Q1,Naltrexone,15,F,,,,
San Francisco,2012,Q2,Naltrexone,16,F,,,,
San Francisco,2012,Q3,Naltrexone,15,F,,,,
San Francisco,2012,Q4,Naltrexone,14,F,,,,
San Francisco,2013,Q1,Naltrexone,12,F,,,,
San Francisco,2013,Q2,Naltrexone,15,F,,,,
San Francisco,2013,Q3,Naltrexone,16,F,,,,
San Francisco,2013,Q4,Naltrexone,27,F,,,,
San Francisco,2014,Q1,Naltrexone,66,F,,,,
San Francisco,2014,Q2,Naltrexone,106,F,,,,
San Francisco,2014,Q3,Naltrexone,127,F,,,,
San Francisco,2014,Q4,Naltrexone,131,F,,,,
San Francisco,2015,Q1,Naltrexone,142,F,,,,
San Francisco,2015,Q2,Naltrexone,152,F,,,,
San Francisco,2015,Q3,Naltrexone,156,F,,,,
San Francisco,2015,Q4,Naltrexone,171,F,,,,
San Francisco,2016,Q1,Naltrexone,179,F,,,,
San Francisco,2016,Q2,Naltrexone,206,F,,,,
San Francisco,2016,Q3,Naltrexone,228,F,,,,
San Francisco,2016,Q4,Naltrexone,212,F,,,,
San Francisco,2017,Q1,Naltrexone,238,F,,,,
San Francisco,2017,Q2,Naltrexone,243,F,,,,
San Francisco,2017,Q3,Naltrexone,263,F,,,,
San Francisco,2017,Q4,Naltrexone,271,F,,,,
San Francisco,2018,Q1,Naltrexone,290,F,,,,
San Francisco,2018,Q2,Naltrexone,323,F,,,,
San Francisco,2018,Q3,Naltrexone,348,F,,,,
San Francisco,2018,Q4,Naltrexone,331,F,,,,
San Francisco,2019,Q1,Naltrexone,319,F,,,,
San Francisco,2019,Q2,Naltrexone,353,F,,,,
San Francisco,2019,Q3,Naltrexone,379,F,,,,
San Francisco,2019,Q4,Naltrexone,376,F,,,,
San Francisco,2020,Q1,Naltrexone,361,P,,,,
San Joaquin,2010,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
San Joaquin,2010,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
San Joaquin,2010,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
San Joaquin,2011,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
San Joaquin,2011,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
San Joaquin,2011,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
San Joaquin,2011,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
San Joaquin,2012,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
San Joaquin,2012,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
San Joaquin,2012,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
San Joaquin,2012,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
San Joaquin,2013,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
San Joaquin,2013,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
San Joaquin,2013,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
San Joaquin,2013,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
San Joaquin,2014,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
San Joaquin,2014,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
San Joaquin,2014,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
San Joaquin,2014,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
San Joaquin,2015,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
San Joaquin,2015,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
San Joaquin,2015,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
San Joaquin,2015,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
San Joaquin,2016,Q1,Naltrexone,12,F,,,,
San Joaquin,2016,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
San Joaquin,2016,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
San Joaquin,2016,Q4,Naltrexone,14,F,,,,
San Joaquin,2017,Q1,Naltrexone,18,F,,,,
San Joaquin,2017,Q2,Naltrexone,22,F,,,,
San Joaquin,2017,Q3,Naltrexone,27,F,,,,
San Joaquin,2017,Q4,Naltrexone,27,F,,,,
San Joaquin,2018,Q1,Naltrexone,25,F,,,,
San Joaquin,2018,Q2,Naltrexone,34,F,,,,
San Joaquin,2018,Q3,Naltrexone,37,F,,,,
San Joaquin,2018,Q4,Naltrexone,43,F,,,,
San Joaquin,2019,Q1,Naltrexone,52,F,,,,
San Joaquin,2019,Q2,Naltrexone,68,F,,,,
San Joaquin,2019,Q3,Naltrexone,70,F,,,,
San Joaquin,2019,Q4,Naltrexone,90,F,,,,
San Joaquin,2020,Q1,Naltrexone,103,P,,,,
San Luis Obispo,2010,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
San Luis Obispo,2010,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
San Luis Obispo,2010,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
San Luis Obispo,2010,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
San Luis Obispo,2011,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
San Luis Obispo,2011,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
San Luis Obispo,2011,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
San Luis Obispo,2011,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
San Luis Obispo,2012,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
San Luis Obispo,2012,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
San Luis Obispo,2012,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
San Luis Obispo,2012,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
San Luis Obispo,2013,Q1,Naltrexone,,F,1,cell suppressed for small numbers,,
San Luis Obispo,2013,Q2,Naltrexone,,F,1,cell suppressed for small numbers,,
San Luis Obispo,2013,Q3,Naltrexone,,F,1,cell suppressed for small numbers,,
San Luis Obispo,2013,Q4,Naltrexone,,F,1,cell suppressed for small numbers,,
